Date,Close,High,Low,Open,Volume
2021-08-27,130.50904846191406,130.59913965590988,127.86912763751756,128.12140497764014,6274500
2021-08-30,131.49110412597656,133.22101145043226,131.1487219087751,131.17575063665086,5263600
2021-08-31,132.16683959960938,132.92367141777365,130.24771758033262,132.26594951018424,7820500
2021-09-01,132.56515502929688,134.05872774371548,132.3569650674489,132.9181787959573,6451400
2021-09-02,131.36123657226562,132.96342757138262,130.80906983314114,132.79143917216362,6006700
2021-09-03,130.91773986816406,132.14879981503205,130.5556552884297,131.3612744866813,5505800
2021-09-07,130.1211395263672,131.03537699520103,129.5508650689151,130.9629600948808,6361200
2021-09-08,129.0077362060547,130.0034373320122,128.0753912240965,129.76809280670057,5981300
2021-09-09,128.1568603515625,129.93102582655973,128.03918117797764,128.9624792667837,6190800
2021-09-10,129.15257263183594,132.15781169190336,129.02584651557473,129.55991940249274,6263300
2021-09-13,129.81338500976562,131.00822939874692,128.5642175835519,130.3655518186748,4312800
2021-09-14,127.7585678100586,131.0806147985637,127.28786495196015,130.77285338877613,6442100
2021-09-15,125.13351440429688,127.63183470705478,124.48177627103689,127.45984633687394,11289100
2021-09-16,125.27835845947266,125.78527673672676,124.30076488361668,124.30076488361668,6719900
2021-09-17,120.9334487915039,124.91628121855587,120.51705511011363,124.74429282433185,14550500
2021-09-20,120.17308807373047,120.49895721235978,118.22693398687643,119.00539838404028,9647100
2021-09-21,119.25885772705078,121.21407267528161,118.83341705371967,120.9244050627532,6175300
2021-09-22,120.39939880371094,120.83390024390243,119.46705357464978,120.01922040262788,5163000
2021-09-23,121.21408081054688,122.34556910021567,120.58949706471162,121.06924699456216,5918900
2021-09-24,121.18688201904297,121.79335786376691,120.20927483569294,120.4898816193002,4554600
2021-09-27,120.82482147216797,121.33172593132042,119.50325110539345,119.87436870520182,4319500
2021-09-28,117.58423614501953,120.15498756864693,117.40320081403149,119.25884403390717,8851700
2021-09-29,117.02304077148438,118.98730273463656,116.670016986625,118.20883825877837,7037200
2021-09-30,116.75146484375,118.65237038637528,116.49801261301471,117.99158519996621,6976800
2021-10-01,116.50709533691406,117.69289288558097,114.47946329640419,117.4937498364187,6863700
2021-10-04,114.66954040527344,117.48467669301307,113.98159364604838,116.69716532576967,8470300
2021-10-05,115.43894958496094,116.56139083784738,113.77340229005458,114.17168143541367,9244300
2021-10-06,115.91869354248047,116.108789625338,114.11736637616575,114.55186085603866,8513700
2021-10-07,115.71953582763672,118.326488563614,115.49323823075284,117.00490452048409,8010600
2021-10-08,114.55184936523438,116.39843172780928,114.24408103410204,116.39843172780928,6920500
2021-10-11,113.09452819824219,115.16741572869158,113.04021206015692,114.10833736174095,6288200
2021-10-12,111.29315948486328,113.57424321287343,110.58711206154508,113.49277248384564,10531500
2021-10-13,113.18502044677734,114.34366317667016,111.80912702548805,113.32984733498624,12373800
2021-10-14,116.46179962158203,117.04112092232533,114.0449360165463,114.19882363241143,10637900
2021-10-15,117.85580444335938,118.10925668722011,116.47991096803587,116.78768624596222,7609700
2021-10-18,117.78339385986328,117.91918073414224,116.08164496155304,117.05925244549064,5290000
2021-10-19,119.9377212524414,120.20928111958564,117.96441292126997,118.59804340320078,7330700
2021-10-20,119.62998962402344,120.39939332497313,118.81530981982064,119.93775110440332,4804100
2021-10-21,120.43559265136719,120.62567491190062,118.94202011519646,119.48513991236949,4579200
2021-10-22,119.14116668701172,121.01491761245812,118.96917828568739,120.29980939770019,5216200
2021-10-25,119.42179107666016,120.54423241039439,118.85153038206981,119.32223336874709,4876300
2021-10-26,119.43084716796875,121.10544145135752,118.64333578434692,120.29982238876964,5802200
2021-10-27,118.76097869873047,119.81100288631157,118.13639510763292,119.43082457262382,5090400
2021-10-28,121.01490020751953,121.14162630414627,119.36744713926323,119.47607937359231,5016700
2021-10-29,120.4265365600586,121.00585792044193,119.8924774865402,120.26360890187769,5251100
2021-11-01,122.02874755859375,122.08305678687326,119.88345016887551,119.88345016887551,6903000
2021-11-02,122.40892791748047,122.86152324316588,121.40416574197437,121.79340490436267,7321900
2021-11-03,125.35079956054688,125.6857294992047,122.2369414595623,122.87963290975354,13216000
2021-11-04,141.3092803955078,144.45029233293636,138.76569746446216,141.49937646557873,48321500
2021-11-05,147.57321166992188,152.5698672855643,141.12825948698074,142.1782838214475,27226600
2021-11-08,150.12582397460938,151.80947856578268,145.98909747554538,147.73612202056745,14541400
2021-11-09,150.93145751953125,153.44788581411348,148.79520754872297,150.72325377556874,12353900
2021-11-10,144.64947509765625,150.37027307905342,143.9524743986115,149.4379277728505,11327100
2021-11-11,148.8314208984375,149.863337519738,146.08869477834648,146.45982619961435,7624200
2021-11-12,149.30213928222656,150.2797467844604,148.74997246556057,149.3564485081097,7371000
2021-11-15,152.5336151123047,153.82804444593356,150.0896040225597,150.7141875502729,12350200
2021-11-16,164.57266235351562,166.31062624230216,151.22110412068503,152.17155679120665,33338200
2021-11-17,166.13865661621094,168.66414582050902,161.6941818032632,163.64938276632952,21678900
2021-11-18,168.6550750732422,170.82752641971805,165.42353884734234,167.6774678236954,15542600
2021-11-19,167.460205078125,168.90851507931947,165.01619403670367,167.17959829576918,11889100
2021-11-22,164.2015380859375,170.87280093137755,163.82135976369648,163.93903893919125,16062800
2021-11-23,163.78517150878906,164.1381952517979,160.2368264012844,163.24205168318582,10696200
2021-11-24,163.57699584960938,163.6403520079345,160.5174472682023,162.49981684907317,7886200
2021-11-26,159.0782012939453,163.16060593470846,158.46266450257278,159.01483132202077,7835900
2021-11-29,166.31971740722656,166.61843194757702,162.02910920779948,162.46359680644028,10440500
2021-11-30,163.4412078857422,169.0986489751197,163.24206485442713,165.84901812828815,19309200
2021-12-01,159.57958984375,166.41234466392996,159.29792223640715,164.35888576497558,10637700
2021-12-02,160.85165405273438,161.6330612809741,155.56353702876456,156.363106522915,13101400
2021-12-03,160.37921142578125,163.79560381109076,157.83510713586384,161.76938765003206,12111800
2021-12-06,159.4160614013672,160.80623742637084,156.52668028722678,160.71538449436875,8577500
2021-12-07,166.93028259277344,167.89340958399927,162.18732443298217,162.70524019108996,9910100
2021-12-08,165.9398956298828,166.93027986966086,164.25895705722596,166.28515893199653,4799400
2021-12-09,165.60369873046875,170.6737578218553,164.92223939879304,165.15848750694232,9398900
2021-12-10,167.0756378173828,168.59301872787506,164.59511620177855,168.59301872787506,6854800
2021-12-13,166.5668487548828,173.8175725619291,166.37603403118297,169.7742497437785,16346800
2021-12-14,165.34927368164062,167.09380775219037,163.01414712178178,164.64055714873993,8542800
2021-12-15,171.98216247558594,172.43646869807307,163.53206396445998,167.1574326110646,11082000
2021-12-16,161.86929321289062,175.07143025116397,160.0157300206447,172.90894217093123,14873000
2021-12-17,160.64266967773438,163.6592555345988,159.02534076939918,159.6704477876312,16232300
2021-12-20,160.52455139160156,160.89708580384558,157.6079133453129,158.36204943833866,6306400
2021-12-21,163.16860961914062,163.68651145599216,158.2984468046219,162.98688991961947,7702400
2021-12-22,164.8041534423828,164.93135864842725,161.39685628298406,162.64165107529956,5227200
2021-12-23,166.03981018066406,166.921165186241,164.80409694655887,164.940383240484,4918900
2021-12-27,169.30172729492188,169.37441794082545,166.29422287531693,166.46686142629756,4865900
2021-12-28,167.92977905273438,169.66521849571743,166.72132269098918,169.53801329260358,5399400
2021-12-29,169.18362426757812,170.26487523011355,167.69350050235346,167.802529552584,5417200
2021-12-30,166.03076171875,169.47441092986372,165.64914612448027,168.89289947226317,4108400
2021-12-31,166.15794372558594,168.2295788706629,165.912628362005,166.55773539644724,4113300
2022-01-03,169.19271850585938,169.80148714079098,165.58552622411224,166.19429485904385,5990200
2022-01-04,170.11949157714844,171.6641298462136,164.46792147929355,169.91051461230995,8484200
2022-01-05,169.45620727539062,175.88918452897425,167.84795949591359,169.45620727539062,17141200
2022-01-06,168.9564666748047,171.2461737189996,166.27606296812868,167.65715764637756,9117700
2022-01-07,163.9227752685547,171.14624146598985,163.6592698942949,169.54708854674098,7386200
2022-01-10,163.2594757080078,163.550238342159,157.8804917551403,161.97834271121494,11159300
2022-01-11,168.45672607421875,168.68387916432116,161.02428362094352,162.81425108009648,9591000
2022-01-12,169.38352966308594,172.14571924898087,168.2659402421684,169.54708711198822,7317500
2022-01-13,167.08473205566406,174.0719635619691,166.5395590752387,171.4551554388471,10190900
2022-01-14,171.44607543945312,172.71812724975487,165.37653741693853,166.0943489747212,9587300
2022-01-18,162.51438903808594,169.00188000633693,161.97831113324523,168.8837559762008,10471200
2022-01-19,156.70838928222656,164.64966703173437,156.52666956634224,164.06815562230918,10082700
2022-01-20,151.2839813232422,158.99810644313442,151.09316659784616,158.58013859262843,9468500
2022-01-21,149.85745239257812,156.31768779725365,149.5303652035921,151.04774640902502,11898700
2022-01-24,154.52774047851562,155.2091998797488,144.1059535931765,147.3587742677885,17489100
2022-01-25,150.3299560546875,154.75490896680785,146.46835239789027,150.98415825392647,10708500
2022-01-26,151.73825073242188,158.5982762180397,148.92154711920455,153.17385979827972,10492200
2022-01-27,146.46832275390625,155.78160027654525,145.93224474101686,153.83717020687948,10743000
2022-01-28,151.5656280517578,151.68375209708879,142.99742001059278,147.20428587899937,10320800
2022-01-31,159.69772338867188,159.87036197696955,150.64795091451117,151.79279764023238,11273500
2022-02-01,160.94252014160156,161.21509277233145,157.28989438224525,160.31557536227268,9724600
2022-02-02,171.0008544921875,171.40064617486115,163.7864696666451,164.40433332104766,25646300
2022-02-03,162.73248291015625,174.54444385788122,161.08788285524798,164.2771211843015,36120200
2022-02-04,163.06869506835938,165.74001817727458,160.65178236369061,162.63256492741215,15708400
2022-02-07,159.08895874023438,164.14084200424418,158.49836616303395,163.250405639375,10376300
2022-02-08,162.26907348632812,162.90509934759535,158.08037006982863,158.38021380392402,10163900
2022-02-09,167.13925170898438,167.18468510280127,162.59618961379957,164.82228726757506,9666900
2022-02-10,158.16220092773438,165.3584110101001,157.59885169158574,163.00509385422598,14362200
2022-02-11,149.59393310546875,159.44328741211055,148.60354899553133,158.73457090552012,13572000
2022-02-14,150.03916931152344,152.51059613652865,147.63133814475682,150.23906514768746,8381700
2022-02-15,157.18995666503906,158.0622307329635,152.87404745024753,153.55550679995144,11100000
2022-02-16,156.8264923095703,157.38074638051606,152.88310429554016,155.08194445087403,8340600
2022-02-17,151.5565185546875,155.16371011739344,151.465651788466,154.3550458095813,8878900
2022-02-18,152.31980895996094,154.87300803453326,149.23053180258157,152.1653464885247,9591700
2022-02-22,150.72972106933594,154.42778045197963,148.6490046274804,149.0669585968173,9835500
2022-02-23,146.84994506835938,153.7008909543179,146.57737241491574,151.42026474878057,9749000
2022-02-24,152.62872314453125,152.9740003294791,141.552734603739,142.55221389473206,12567000
2022-02-25,155.30908203125,155.45446331568604,150.46619103933602,152.29249663297557,7350200
2022-02-28,156.27223205566406,157.18084434163714,152.82858372780515,152.91945050213175,10638900
2022-03-01,148.73077392578125,156.13595983594954,146.94080629293947,155.3363903089437,10723300
2022-03-02,154.42416381835938,155.55554822847478,149.9533959590999,150.77455285662563,7299400
2022-03-03,150.8657989501953,155.86576207787286,150.09025105067394,155.71977429784232,8553900
2022-03-04,148.04647827148438,151.52274475045914,145.8840880181959,149.49720935288676,9057300
2022-03-07,136.95162963867188,148.8676048285263,136.86038381393266,148.10119002048626,13416100
2022-03-08,137.5538330078125,144.4698474948025,134.92612256577485,137.46260108648735,11878400
2022-03-09,143.3475799560547,144.5975671232465,140.66511395514303,142.3439314787886,9276800
2022-03-10,141.15782165527344,141.69613588335864,137.16149354935618,140.54649962156887,8888800
2022-03-11,138.9954376220703,144.45161632766693,138.70347596893137,144.11401782845536,7394400
2022-03-14,128.91336059570312,138.03738683403938,128.16519768368232,137.59031845854278,16154200
2022-03-15,131.57760620117188,131.77832199701777,126.86960468781818,130.01739137887452,13893000
2022-03-16,137.27098083496094,138.2837483696973,130.99365984472553,134.09582339720373,11727700
2022-03-17,139.4425048828125,139.54286973567048,133.73998806624533,136.1213596457302,8602900
2022-03-18,140.50088500976562,142.36218023602214,135.95710992061856,139.15965203939996,18454200
2022-03-21,141.9607391357422,143.89504241379802,139.42426062944804,140.50090310338868,8986400
2022-03-22,143.8037872314453,145.9296871506403,141.21256695652272,141.83299409749287,7220500
2022-03-23,139.47898864746094,143.4388267292185,139.21439800471674,142.4351782453759,7245600
2022-03-24,144.579345703125,144.67057762470995,140.13593484932184,140.78374692673202,9261000
2022-03-25,144.13223266601562,144.579314929753,141.58662174223633,144.13223266601562,7198700
2022-03-28,144.57020568847656,144.61582860811623,140.55563935907125,142.79102319981195,9470800
2022-03-29,146.9607391357422,147.1705879007526,142.9279061389557,147.0884749825524,10212400
2022-03-30,139.3512725830078,146.2307973352773,138.4936117429278,145.42787843440894,14777800
2022-03-31,139.43341064453125,141.55017802345708,137.80020174164332,139.49727160470127,13364200
2022-04-01,134.11407470703125,139.47899298883596,130.07212360228533,138.63046518057948,19762100
2022-04-04,140.33663940429688,140.62861491420165,133.81296648887664,134.79836295156733,12116000
2022-04-05,132.71810913085938,138.6943359601556,132.54475038213275,138.51185819597634,15946100
2022-04-06,127.07946014404297,130.4735996544204,125.41889429705628,130.38235380607708,21054200
2022-04-07,127.02471923828125,129.09587749751685,124.92619000875212,127.54478159602016,10201200
2022-04-08,124.71633911132812,127.69990012131895,124.41524452113073,126.40427591301685,12992500
2022-04-11,123.50284576416016,125.55575210071724,121.97913473168614,122.52656806813742,11210400
2022-04-12,124.16887664794922,127.88236221629633,123.6305624112408,125.83857521316612,10591300
2022-04-13,128.19256591796875,130.09948401984317,124.52470355008288,125.49184808319971,10440800
2022-04-14,124.91704559326172,129.1597121920377,124.70718296746695,128.69439186949964,8002600
2022-04-18,127.1159439086914,128.05571752462606,123.68530103375213,123.74004296521868,8785700
2022-04-19,128.6944122314453,129.0137448445183,125.49186962995394,126.66887698812708,7213800
2022-04-20,128.04661560058594,132.12505754854962,127.79114391042758,130.66522130795366,7731600
2022-04-21,124.18712615966797,131.05751705080993,123.41157833261319,129.87139081267426,8576500
2022-04-22,121.17620849609375,125.30027287521789,121.03022071297259,124.20539234613183,8315100
2022-04-25,124.59770202636719,124.825802685883,119.44263269017378,119.81672111309796,9673200
2022-04-26,121.80575561523438,124.40610877588419,121.01196975283297,123.1926115623916,9262800
2022-04-27,123.265625,126.01195244166874,119.21455430262255,119.36054209330472,13855900
2022-04-28,135.20896911621094,137.95529645010555,126.94260222295708,130.35497968272858,31111100
2022-04-29,127.45354461669922,134.57940799198315,127.29843781713052,133.0374450898173,13693100
2022-05-02,132.54473876953125,132.90057525126136,126.96995794098653,128.28382000342376,13320900
2022-05-03,131.62318420410156,132.9279270638856,130.25458040662397,132.03377648107107,7556800
2022-05-04,135.9936065673828,136.40418494163833,128.05570695052853,131.91516594398388,11038100
2022-05-05,129.2327117919922,134.1049386394836,126.98819512982395,134.1049386394836,14561400
2022-05-06,128.2655792236328,131.47724077574645,125.80209460307832,128.87688739050722,10080600
2022-05-09,123.10137176513672,127.8367440499888,122.31670487890858,125.90245476298196,11668100
2022-05-10,124.82581329345703,127.55390242507374,122.83678205608983,127.28017882596214,8841200
2022-05-11,120.71088409423828,126.17616754267773,120.33679563321432,123.20173965163242,11530900
2022-05-12,120.22728729248047,121.40428045016888,116.62329306189523,119.52473343439468,10749800
2022-05-13,123.1104965209961,124.07765513175946,120.89336451850167,122.52655931718941,9280700
2022-05-16,122.17986297607422,124.06852954316598,120.43717027695995,122.243723932909,6378800
2022-05-17,127.45354461669922,127.73638724662807,124.72545533423957,125.22727963999787,9094100
2022-05-18,119.02293395996094,125.2546463087667,118.50287164069346,124.84406786257429,11992700
2022-05-19,119.13241577148438,121.70538389866577,118.13788634322954,119.02291799093948,8419500
2022-05-20,120.07221984863281,121.61416896049658,114.83502251168571,121.24009437527093,11370100
2022-05-23,120.5466537475586,120.82949638863833,116.9244135097732,118.56674133783842,10023400
2022-05-24,117.27111053466797,118.92255709015893,115.0083558793199,118.92255709015893,9157100
2022-05-25,119.734619140625,120.50104809647875,116.10325978580488,116.60508412530368,9766000
2022-05-26,123.02839660644531,124.08678725078573,118.48463432443825,118.62148918268804,7932800
2022-05-27,127.51738739013672,127.86410484689345,124.17800432335521,124.17800432335521,9180800
2022-05-31,130.67430114746094,131.35860309568932,125.40061524688706,127.28016237047555,16007300
2022-06-01,128.42713928222656,131.99506870786803,126.73030322823782,130.74766846161702,8514300
2022-06-02,134.09548950195312,134.14135259252782,128.1336516089519,128.64728463430765,9589500
2022-06-03,129.52780151367188,131.56399946714694,128.96830542743865,130.4083112259884,7458900
2022-06-06,128.81239318847656,132.96733461369877,128.33544222265846,132.94898657777674,7238700
2022-06-07,130.14234924316406,130.38081774732572,127.02385466987296,127.61086590703782,6062800
2022-06-08,127.45492553710938,130.02309060918284,126.06993580668764,129.0967177792885,6773000
2022-06-09,125.3912124633789,128.81238621650627,125.37286442844994,126.36344838286416,7153200
2022-06-10,122.17181396484375,124.7950232029264,121.45639453586215,123.59348580285345,8544700
2022-06-13,118.00769805908203,120.4749838265948,116.11824940911393,119.77789848234619,12320900
2022-06-14,119.4752426147461,121.00697487956246,118.1544777962255,119.42939351337519,6794700
2022-06-15,120.18148803710938,122.24520131347873,117.59497467502781,120.76849925368083,7860000
2022-06-16,110.81680297851562,116.16411439970618,109.17500377897588,115.80640470235825,16422800
2022-06-17,110.97273254394531,112.66039492717177,108.56048370562823,111.36713133477606,17273400
2022-06-21,114.09123229980469,115.67800146005744,113.47670607495816,113.52256216768879,9208500
2022-06-22,112.04586791992188,113.42167666944316,110.39489462140625,111.71567326021875,9081000
2022-06-23,110.14724731445312,112.7521155707434,108.44125086908576,112.58701823761426,7908900
2022-06-24,114.74244689941406,114.99009639000836,111.67898281372959,112.2476459446608,8128000
2022-06-27,116.6502456665039,119.27344808066161,115.05430937321198,115.75138081302073,9947300
2022-06-28,120.70429992675781,125.15274006667256,116.11826350925348,119.0349785001418,27081900
2022-06-29,119.44769287109375,120.67675912998214,116.39340324726085,119.31011761602511,9973300
2022-06-30,117.16387176513672,119.31930408449394,114.95340933478171,117.04463752539979,9277900
2022-07-01,113.30244445800781,116.26502261363459,111.99083973240923,115.338642689134,7672800
2022-07-05,115.41200256347656,115.72384916324766,110.3948859321534,111.07361623579756,8113100
2022-07-06,116.5401611328125,117.61329018801419,114.70574962058073,115.62295537669662,6038400
2022-07-07,123.27247619628906,123.55682180184617,119.47524405797394,119.83295382479157,9408100
2022-07-08,124.74916076660156,125.09770346296706,120.72262770474624,121.54812135475132,8393200
2022-07-11,121.29130554199219,123.45591188817262,120.44747784710157,122.52952503098855,5887200
2022-07-12,121.9425048828125,124.14380713819848,121.03448012342714,122.66710528189414,5991300
2022-07-13,124.4097671508789,125.45538097612587,119.71367895263946,119.74119400103173,7200200
2022-07-14,130.15150451660156,130.56425834546135,122.76800862047442,123.7677596380646,10718700
2022-07-15,132.41702270507812,133.43512190155081,130.2707640732014,131.8575264980895,11880500
2022-07-18,129.9589080810547,134.30645515254957,129.16094341511229,133.8845482699289,7856600
2022-07-19,135.16859436035156,136.17752618993995,131.32550038507551,132.20602398139334,9686500
2022-07-20,139.1492919921875,139.71795508478075,134.4807040377631,135.22363846400896,8517400
2022-07-21,142.9556884765625,143.01071858218353,138.1587063321253,140.22241926560838,8060400
2022-07-22,140.9745330810547,143.68946849217727,139.7363136095012,142.77226266341899,7200100
2022-07-25,140.56179809570312,141.28638456736618,139.11261115692628,140.14905825764438,4928900
2022-07-26,137.5533905029297,140.0573590654749,137.4066341780855,139.9839809030528,5941800
2022-07-27,140.7176971435547,141.98344549105755,138.08532125694344,138.98417892631952,12863000
2022-07-28,134.3247528076172,137.57166835997148,131.1603963930285,137.37904903244686,17051000
2022-07-29,133.0498809814453,133.2791824484602,129.02334778048194,132.6279741195904,11749400
2022-08-01,135.2236785888672,137.08561970976717,132.14187975677902,132.36200024738338,7611400
2022-08-02,134.85678100585938,137.03055448852987,132.84809786571773,133.627728471085,5946400
2022-08-03,136.81040954589844,137.8927055855291,134.45318411059466,135.43460095592468,6890200
2022-08-04,138.50726318359375,138.64485247109263,135.4804947949446,136.37017167593504,6254700
2022-08-05,137.7735137939453,138.75491689624795,135.44380281159286,136.2692965751671,5041300
2022-08-08,135.5722198486328,138.67238068099098,134.41654529947982,137.40663189230924,5553300
2022-08-09,130.7110137939453,134.3706705419488,129.61036946231667,133.5360097755784,6770800
2022-08-10,134.82008361816406,134.99434096145004,131.7933017231265,133.77446958120012,6840000
2022-08-11,135.59051513671875,139.08506648110523,134.84758078733867,136.0307699371944,6243200
2022-08-12,138.76402282714844,138.92912710535765,134.99430742081765,135.74642269681686,4967500
2022-08-15,139.5345001220703,140.05730006534608,136.1133129681749,137.87436013354474,4502900
2022-08-16,137.60836791992188,139.86470006497038,136.52607192850095,138.91079831429448,5270800
2022-08-17,136.23257446289062,137.2415064270624,134.24223958397872,135.9574099276211,5169600
2022-08-18,138.8466339111328,140.24995782143367,135.52633902927693,135.81068461505117,7808200
2022-08-19,135.3795928955078,137.9294241111466,134.73753758594833,136.92965906976588,5400300
2022-08-22,129.88552856445312,133.73779056035943,129.4177585919946,133.27002058790092,6736800
2022-08-23,129.0691680908203,131.71989161106728,128.9224118416674,130.32573523500722,4499300
2022-08-24,129.61036682128906,129.9772575879906,127.13391362672351,128.6381307815705,5113100
